symbol,name
ACON,Aclarion Inc.
ACONW,Aclarion Inc. Warrant
ACOPF,A2 Milk Company Limited
ACOPY,The a2 Milk Company Limited Sponsored ADR
ACOU,Acousort AB
ACP,Audalia Resources Limited
ACP,Asseco Poland S.A.
ACP,Audalia Resources Ltd.
ACPAR,Ayala Corp Preferred
ACPIF,Acen Corporation
ACPP,Asseco Poland SA
ACPS,AC Partners Inc.
ACQ,AutoCanada Inc.
ACQ,Acorn Capital Investment Fund Limited
ACQ,Acquazzurra S.p.A.
ACQRW,Independence Holdings Corp.
ACR,Accor S.A.
ACR,Acrux Limited
ACR,Alsons Consolidated Resources Inc.
ACR,Accor S.A.
ACR,Accor S.A.
ACR,Axactor ASA
ACR,Accor S.A.
ACR,Accor S.A.
ACR,Acres Commercial Realty Corp.
ACR,Accor S.A.
ACR,Accor S.A.
ACR,Acrux Ltd.
ACRE,American Critical Elements Inc.
ACRE,Ares Commercial Real Estate Corporation
ACRFF,Accor S.A.
ACRG,American Clean Resources Group Inc.
ACRL,Atacama Resources International Inc.
ACRM,Acuity RM Group plc
ACRO,Kvutzat Acro Ltd.
ACRO,Samcro Hyosung Adilestari PT
ACRO,Axactor ASA
ACROUD,Acroud AB
ACROW,Acrow India Ltd
ACRS,Aclaris Therapeutics Inc.
ACRU,Americrew Inc.
ACRV,Acrivon Therapeutics Inc.
ACRX,AcelRx Pharmaceuticals Inc
ACRXF,Acerinox S.A.
ACRYSIL,Acrysil Limited
ACS,Athens Medical S.A.
ACS,Archon Minerals Ltd.
ACS,Accent Resources N.L.
ACS,ACS Actividades de Construcción y Servicios S.A.
ACS,ACS Actividades de Construcción y Servicios S.A.
ACS,Athens Medical S.A.
ACS,Athens Medical S.A.
ACS,Ascion Ltd.
ACSAF,ACS Actividades de Construcción y Servicios S.A.
ACSAY,ACS Actividades de Construcción y Servicios SA ADR
ACSEL,Acıpayam Selüloz Sanayi ve Ticaret A.Ş.
ACSO,Accesso Technology Group PLC
ACST,Grace Therapeutics Inc.
ACST,Acset Indonusa Tbk.
ACSYF,Accsys Technologies PLC
ACT,AlzChem Group AG
ACT,DecideAct A/S
ACT,AfroCentric Investment Corporation Limited
ACT,Action S.A.
ACT,AlzChem Group AG
ACT,AlzChem Group AG
ACT,AlzChem Group AG
ACT,AlzChem Group AG
ACT,Aduro Clean Technologies Inc.
ACTG,Acacia Research Corporation
ACTHF,ADURO CLEAN TECHNOLOGIES INC.
ACTI,Active Biotech AB
ACTINVRB,Corp Actinver S.A.B. de C.V.
ACTIVE,Active Clothing Co. Ltd.
ACTU,Actuate Therapeutics Inc.
ACTX,Advanced Container Technologies Inc.
ACU,Aurora Solar Technologies Inc.
ACU,Acumentis Group Ltd.
ACU,Acumentis Group Limited
ACU,Acme United Corporation
ACUC,Acucort AB
ACUR,"Acura Pharmaceuticals, Inc."
ACUS,Acusphere Inc.
ACUT,Accustem Sciences Inc.
ACUVI,Acuvi AB
ACV,Frasers Hospitality Trust
ACVA,ACV Auctions Inc.
ACW,Actinogen Medical Limited
ACW,Actinogen Medical Ltd.
ACWI,iShares MSCI ACWI ETF
ACWICL,iShares MSCI ACWI ETF
ACWN,A.S. Création Tapeten AG
ACWN,A.S. Création Tapeten AG
ACWN,A.S. Création Tapeten AG
ACWN,A.S. Création Tapeten AG
ACWN,A.S. Création Tapeten AG
ACWN,A.S. Création Tapeten AG
ACWRF,Acceleware Ltd.
ACWV,iShares MSCI Global Minimum Volatility ETF
ACWVCL,iShares MSCI Global Minimum Volatility ETF
ACWX,iShares MSCI ACWI ex US ETF
ACWXCL,iShares MSCI ACWI ex US ETF
ACX,Bet-at-home.com AG
ACX,Acerinox S.A.
ACX,Act Energy Technologies Ltd.
ACX,Acerinox S.A.
ACX,Bet-at-home.com AG
ACX,Bet-at-home.com AG
ACX,Bet-at-home.com AG
ACX,Bet-at-home.com AG
ACX,Bet-at-home.com AG
ACXIF,Acciona S.A.
ACXP,Acurx Pharmaceuticals Inc.
AD,Koninklijke Ahold Delhaize N.V.
AD,Koninklijke Ahold Delhaize N.V.
ADAA,21Shares Cardano ETP
ADAD,Huaizhong Health Group Inc.
ADAG,Adagene Inc.
ADAM,Adamjee Life Assurance Co Ltd
ADANIENSOL,Adani Energy Solutions Ltd.
ADANIENSOL,Adani Energy Solutions Ltd.
ADANIENT,Adani Enterprises Ltd.
ADANIENT,Adani Enterprises Ltd.
ADANIGREEN,Adani Green Energy Limited
ADANIGREEN,Adani Green Energy Ltd.
ADANIPORTS,Adani Ports and Special Economic Zone Ltd.
ADANIPORTS,Adani Ports and Special Economic Zone Limited
ADANIPOWER,Adani Power Ltd.
ADANIPOWER,Adani Power Ltd.
ADANITRANS,Adani Transmissions Limited
ADANITRANS,Adani Transmissions Limited
ADAP,Adaptimmune Therapeutics plc ADR
ADAP,Automatic Data Processing Inc.
ADARSH,Adarsh Mercantile Ltd
ADARSHPL,Adarsh Plant Protect Ltd.
ADAVIATION,Abu Dhabi Aviation Co.
ADAW,WisdomTree Physical Cardano
ADB,Adobe Inc.
ADB,Adobe Inc.
ADB,Adobe Inc.
ADB,Adobe Inc.
ADB,Adobe Inc.
ADB,Applied DB Public Company Limited
ADB,Adobe Inc.
ADB,Adobe Inc.
ADB,Aeroporto Guglielmo Marconi di Bologna S.p.A.
ADBE,Adobe Inc.
ADBE,Adobe Inc.
ADBE,Adobe Inc.
ADBE,Adobe Inc.
ADBE,Adobe Inc.
ADBE,Adobe Inc.
ADBE,Adobe Inc.
ADBECL,Adobe Inc.
ADBED,Adobe Inc.
ADBGF,ADORE BEAUTY GRP LTD
ADBKF,Addiko Bank AG
ADBMF,AUDIOBOOM GROUP PLC
ADBN,Americana Distribution Inc.
ADBRF,Aldebaran Resources Inc.
ADC,Agree Realty Corporation
ADC,Adcapital AG
ADC,Agree Realty Corporation
ADC,Adcapital AG
ADC,Adcapital AG
ADC,Adcapital AG
ADC,Acdc Metals Ltd.
ADC,Adcapital AG
ADC,ACDC Metals Limited
ADCB,Abu Dhabi Commercial Bank PJSC
ADCINDIA,Adc India Communications Ltd.
ADCNF,ADICON HLDGS LTD.
ADCO,Adcore Inc.
ADCOF,Adcore Inc.
ADCON,Adcon Capital Services Ltd.
ADCP,Adhi Commuter Properti Tbk
ADCT,ADC Therapeutics S.A.
ADCV,Ad Capital US Inc.
ADD,Color Star Technology Co. Ltd.
ADD,Addtech Hub Public Company Limited
ADD,Adavale Resources Limited
ADD,Arctic Star Exploration Corp.
ADD,Adavale Resources Ltd.
ADDDF,Adidas AG
ADDHY,Addtech AB Unsponsored ADR
ADDIND,Addi Industries Ltd.
ADDLF,Addlife AB
ADDYY,Adidas AG Sponsored ADR
ADE,Bitcoin Group SE
ADE,Bitcoin Group SE
ADE,Adex Mining Inc.
ADE,Bitcoin Group SE
ADE,Bitcoin Group SE
ADE,Bitcoin Group SE
ADE,Bitcoin Group SE
ADE,Bitcoin Group SE
ADEA,Adeia Inc.
ADEAV,Xperi Holding Corporation
ADEF,Apostel Dundas Global Equity Fund
ADEL,Adel Kalemcilik Ticaret Ve Sanayi A.S.
ADEN,Adentra Inc.
ADEN,Adecco Group AG
ADERY,"Aida Engineering Co., Ltd."
ADES,Akasha Wira International Tbk
ADESE,Adese Alışveriş Merkezleri Ticaret A.Ş.
ADESHWAR,Adeshwar Meditex Ltd.
ADETNC,Adobe Inc.
ADETNQ,Adobe Inc.
ADF,Facilities by ADF plc
ADFFOODS,Adf Foods Ltd.
ADFFOODS,Adf Foods Ltd.
ADFJF,Adf Group Inc.
ADFS,American Defense Systems Inc.
ADG,Adelong Gold Ltd.
ADG,AMG Critical Materials N.V.
ADG,AMG Critical Materials N.V.
ADG,Adelong Gold Limited
ADG,AMG Critical Materials N.V.
ADG,AMG Critical Materials N.V.
ADG,AMG Critical Materials N.V.
ADGCF,Advance Lithium Corp.
ADGI,"Adagio Therapeutics, Inc."
ADGL,Alldigital Holdings Inc.
ADGM,Adagio Medical Holdings Inc.
ADGO,Adecoagro S.A.
ADGOD,ADECOAGRO S A
ADGR,Adgar Investment & Development Ltd.
ADGYO,Adra Gayrimenkul Yatırım Ortaklığı A.Ş.
ADH,Adairs Limited
ADH,AdvTech Ltd.
ADH,Adairs Ltd.
ADHBHUTIN,Adhbhut Infrastructure Ltd.
ADHC,American Diversified Holdings Corporation
ADHHATA,Adhata Global Ltd.
ADHI,Adhi Karya (Persero) Tbk.
ADHI,Arsenal Digital Holdings Inc.
ADHLF,Applied Development Holdings Ltd.
ADI,Analog Devices Inc.
ADI,Analog Devices Inc.
ADI,Analog Devices Inc.
ADI,APN Industria REIT
ADI,Analog Devices Inc.
ADI,Analog Devices Inc.
ADIA,Adia Nutrition Inc.
ADIA,Adecco Group AG
ADIA,Adecco Group AG
ADIA,Adecco Group AG American Depositary Receipt
ADIA,ADECCO GRP AG ADR 1/2/SF1
ADIB,Abu Dhabi Islamic Bank PJSC
ADID,Analog Devices Inc.
ADID,ADIDAS
ADIEXRE,Adinath Exim Resources Ltd.
ADIG,Abrdn Diversified Income And Growth Fund
ADIL,Adial Pharmaceuticals Inc.
ADIN,Adamjee Insurance Company Ltd
ADINATH,Adhinath Textiles Ltd.
ADISHAKTI,Adishakti Loha and Ispat Ltd.
ADITYA,Aditya Ispat Ltd.
ADITYASP,Aditya Spinners Limited
ADIV,Arrow Investments Trust - The Arrow Alt Fund
ADJ,Adler Group S.A.
ADJ,Adler Group S.A.
ADJ,Adler Group S.A.
ADJ,Adler Group S.A.
ADJ,Adler Group S.A.
ADJ,Adler Group S.A.
ADJ,Adler Group S.A.
ADJ,Adler Group S.A.
ADK,Diagnos Inc.
ADKIL,Adkins Energy LLC
ADKO,Addiko Bank AG
ADKT,The Adirondack Trust Company
ADL,Archidply Decor Ltd.
ADL,Archidply Decor Ltd.
ADLI,American Medical Technologies Inc.
ADLINE,Adline Chem Lab Ltd.
ADLRF,Alaris Equity Partners Income Trust
ADM,Admiral Group plc
ADM,Archer-Daniels-Midland Co.
ADM,Archer-Daniels-Midland Co.
ADM,Archer-Daniels-Midland Co.
ADM,Archer-Daniels-Midland Co.
ADM,Archer-Daniels-Midland Co.
ADM,Archer-Daniels-Midland Co.
ADM,Archer-Daniels-Midland Co.
ADM,Archer-Daniels-Midland Co.
ADM,Archer-Daniels-Midland Co.
ADMA,Adma Biologics Inc.
ADMA,ARCHER DAN.MID. 15/19 FLR
ADMA,ARCHER DAN.MID. 15/19 FLR
ADMANUM,Ad-Manum Finance Ltd.
ADMCM,Admicom Oyj
ADME,Adm Energy Plc
ADMF,Adira Dinamika Multi Finance Tbk
ADMG,Adamant Dri Processing and Minerals Group
ADMG,Polychem Indonesia Tbk.
ADMIE,Holding Company ADMIE IPTO S.A.
ADMIN,Administer Oyj
ADML,Artistic Denim Mills Ltd
ADMLF,Adriatic Metals PLC (CDI)
ADMNF,ADMIRAL ACQUISITION LTD.
ADMQ,Adm Endeavors Inc.
ADMR,Adaro Minerals Indonesia Tbk
ADMT,Adm Tronics Unlimited Inc.
ADN,"Advent Technologies Holdings, Inc."
ADN,Acadian Timber Corp.
ADN,Andromeda Metals Ltd
ADN,Andromeda Metals Limited
ADN,Koninklijke Ahold Delhaize N.V.
ADNH,Abu Dhabi National Hotels P.J.S.C.
ADNIC,Abu Dhabi National Insurance Company
ADNOCDIST,Abu Dhabi National Oil Company for Distribution PJSC
ADNOCDRILL,Adnoc Drilling Company P.J.S.C.
ADNOCGAS,Adnoc Gas PLC
ADNOCLS,ADNOC Logistics & Services PJSC
ADNT,Adient plc
ADNWW,Amci Acquisition Corp. Warrant
ADO,Anteotech Ltd.
ADO,AnteoTech Limited
ADOBS,Adocia Warrant
ADOC,Adocia S.A.
ADOC,Edoc Acquisition Corp.
ADOOY,Adaro Energy Indonesia Tbk - Unsponsored ADR
ADORMUL,Ador Multiproducts Ltd.
ADORWELD,Ador Welding Limited
ADORWELD,Ador Welding Limited
ADOT,21Shares Polkadot ETP
ADP,Automatic Data Processing Inc.
ADP,Automatic Data Processing Inc.
ADP,Automatic Data Processing Inc.
ADP,Automatic Data Processing Inc.
ADP,Automatic Data Processing Inc.
ADP,Automatic Data Processing Inc.
ADP,Adelphi Metals Inc.
ADP,Automatic Data Processing Inc.
ADP,Automatic Data Processing Inc.
ADP,Automatic Data Processing Inc.
ADP,Automatic Data Processing Inc.
ADPA,Automatic Data Processing Inc.
ADPBW,Aéroports de Paris S.A.
ADPBX,Aéroports de Paris S.A.
ADPORTS,Abu Dhabi Ports Company PJSC
ADPPF,Adler Group S.A.
ADPT,Adaptogenics Health Corp.
ADPT,Adaptive Biotechnologies Corporation
ADPXF,Audio Pixels Holdings Ltd
ADPXY,Audio Pixels Holdings Limited
ADQ,Adcore Inc.
ADQ,Adcore Inc.
ADQ,Adcore Inc.
ADQ,Adcore Inc.
ADR,Adcorp Holdings Ltd.
ADR,Adherium Ltd.
ADR,Adherium Limited
ADRLF,Adavale Resources Ltd.
ADRNY,Koninklijke Ahold Delhaize N.V.
ADRO,Alamtri Resources Indonesia
ADROITINFO,Adroit Infotech Ltd.
ADROITINFO,Adroit Infotech Ltd.
ADROITPP,Adroit Infotech Limited
ADRZF,Andritz AG
ADRZY,Andritz AG
ADS,Adidas AG
ADS,Adidas AG
ADS,Adidas AG
ADS,Adslot Ltd.
ADS,Adidas AG
ADS,Adidas AG
ADS,Adidas AG
ADS,Adidas AG
ADS,Adidas AG
ADS,Adidas AG
ADS,Adidas AG
ADS,Adslot Limited
ADS,Ads Maritime Holding Plc
ADSB,Abu Dhabi Ship Building Co. PJSC
ADSE,ADS-TEC Energy PLC
ADSEW,Ads-Tec Energy Plc Warrant
ADSGF,Adesso SE
ADSK,Autodesk Inc.
ADSK,Autodesk Inc.
ADSK,Autodesk Inc.
ADSL,Allied Digital Services Ltd.
ADSL,Allied Digital Services Ltd.
ADSN,Adidas AG
ADSP,Adidas AG
ADST,Adstar Inc.
ADSU,Adam Sugar Mills Ltd
ADSV,"Allied Security Innovations, Inc."
ADT,ADT Inc.
ADT,Adriatic Metals Plc
ADT,Adriatic Metals PLC
ADTC,Advanced Deposition Technologies Inc.
ADTECH,Adtech Systems Ltd.
ADTLF,Adriatic Metals Plc
ADTN,Adtran Holdings Inc.
ADTN,Adtran Holdings Inc.
ADTR,Adtraction Group AB
ADTTF,Advantest Corporation
ADTX,Aditxt Inc.
ADUR,Aduro Clean Technologies Inc.
ADUS,Addus HomeCare Corporation
ADUX,Adux Inc.
ADV,Adtran Networking SE
ADV,Adtran Networking SE
ADV,Adtran Networking SE
ADV,Adtran Networking SE
ADV,Adtran Networking SE
ADV,Adtran Networking SE
ADV,Advantage Solutions Inc.
ADV,Adtran Networking SE
ADV,Adventure Inc.
ADV,Adtran Networking SE
ADV,Ardiden Limited
ADV,Ardiden Ltd.
ADV,Adiuvo Investment S.A.
ADVAIT,Advait Infratech Ltd.
ADVANC,Advanced Info Service Public Company Limited
ADVANIHOTR,Advani Hotels & Resorts (India) Ltd.
ADVANIHOTR,Advani Hotels & Resorts (India) Ltd.
ADVB,Advanced Biomed Inc.
ADVBOX,Adventure Box Technology AB
ADVE,Advenica AB
ADVENZYMES,Advanced Enzyme Technologies Ltd.
ADVENZYMES,Advanced Enzyme Technologies Ltd.
ADVI,Advini
ADVICE,Advice It Infinite Public Company Limited
ADVIKCA,Advik Capital Ltd.
ADVIKLA,Advik Laboratories Ltd.
ADVLIFE,Advance Lifestyles Ltd.
ADVM,"Adverum Biotechnologies, Inc."
ADVN,Adval Tech Holding AG
ADVNF,Advance ZincTek Ltd.
ADVOF,Adtran Networking SE
ADVT,AdvancedAdvT Ltd.
ADVT,Advantis Corp.
ADVWW,Advantage Solutions Inc.
ADW,African Dawn Capital Ltd.
ADWPF,Andrew Peller Ltd.
ADX,Audax Renovables S.A.
ADX,Adx Energy Ltd.
ADX,Adventax Marketing International Inc.
ADX,ADX Energy Ltd
ADX,Acanthe Developpement S.A.
ADX,Acanthe Developpement S.A.
ADXDF,Adex Mining Inc.
ADXN,Addex Therapeutics Ltd.
ADXN,Addex Therapeutics Ltd.
ADXP,Adatex Deweloper SA
ADXRF,Adx Energy Ltd.
ADXS,Advaxis Inc
ADY,Amedisys Inc.
ADY,Amedisys Inc.
ADY,Admiralty Resources NL
ADY,Admiralty Resources N.L.
ADY,Amedisys Inc.
ADY,Amedisys Inc.
ADY,Adyton Resources Corp.
ADYA,Adya Inc.
ADYE,Adyen N.V.
ADYEN,Adyen N.V.
ADYEY,Adyen N.V. ADR
ADYRF,Adyton Resources Corp.
ADYX,Adynxx Inc.
ADYYF,Adyen N.V.
ADZ,Adamera Minerals Corp.
ADZ,"Adolfo Dominguez, S.A."
ADZ,"Adolfo Dominguez, S.A."
ADZ,"Adolfo Dominguez, S.A."
ADZZF,Advance Residence Investment Corporation
AE,American Eagle Gold Corp.
AE,All Energy & Utilities Public Company Limited
AEAE,AltEnergy Acquisition Corp.
AEAEU,AltEnergy Acquisition Corp.
AEAEW,AltEnergy Acquisition Corp. Warrant
AEBA,Allete Inc.
AEBA,Allete Inc.
AEBA,Allete Inc.
AEBA,Allete Inc.
AEBA,Allete Inc.
AEBD,Bs Ethical Australian Bond ETF
AEBZY,Anadolu Efes Biracilik ve Malt Sanayii A.S. ADR
AEC,American Express Company Depositary Receipt
AEC,Africa Energy Corp.
AEC,Anfield Energy Inc.
AECFF,Action Energy Inc.
AECLY,Aeci Ltd.
AECX,Acadia Energy Corp.
AED,"Grupo Aeroportuario del Sureste, S.A.B. de C.V."
AED,"Grupo Aeroportuario del Sureste, S.A.B. de C.V."
AED,Aedifica N.V.
AEDA,Grupo Aeroportuario del Sureste S.A.B. de C.V.
AEDA,Grupo Aeroportuario del Sureste S.A.B. de C.V.
AEDA,Grupo Aeroportuario del Sureste S.A.B. de C.V.
AEDA,Grupo Aeroportuario del Sureste S.A.B. de C.V.
AEDAS,Aedas Homes S.A.
AEDC,American Energy Development Corp.
AEDES,Aedes S.p.A.
AEDFF,Aedifica Real Estate Investment Trust
AEE,Ameren Corporation
AEE,More Impact AG
AEE,Ameren Corporation
AEE,Aura Energy Ltd.
AEEE,Aquila Energy Efficiency Trust PLC
AEET,Aquila Energy Efficiency Trust PLC
AEF,Australian Ethical Investment Ltd.
AEF,Aeffe S.p.A.
AEF,Australian Ethical Investment Ltd.
AEFC,Aegon Funding Company LLC 5.1% Preferred Stock
AEFES,Anadolu Efes Biracilik Ve Malt Sanayii A.S.
AEG,Aveng Ltd.
AEG,Aegon N.V.
AEG,Active Energy Group PLC
AEG,Aegon N.V.
AEG,Aegis Brands Inc.
AEGA,Nordic Financials ASA
AEGIR,Aegirbio AB
AEGISCHEM,Aegis Logistics Limited
AEGISLOG,Aegis Logistics Ltd.
AEGISLOG,Aegis Logistics Ltd.
AEGN,Aegean Airlines S.A.
AEGN,Aegean Airlines S.A.
AEGOF,Aegon N.V.
AEGS,Anugerah Spareparts Sejahtera
AEGXF,Aecon Group Inc.
AEGY,"Alternative Energy Partners, Inc."
AEHL,Antelope Enterprise Holdings Ltd.
AEHR,Aehr Test Systems
AEI,Aeris Environmental Ltd.
AEI,Allgeier SE
AEI,Aeris Environmental Ltd
AEI,Alset Inc.
AEIM,Artificial Electronics International Inc.
AEIN,Allgeier SE
AEIN,Allgeier SE
AEIN,Allgeier SE
AEIN,Allgeier SE
AEIN,Allgeier SE
AEIN,Allgeier SE
AEIS,Advanced Energy Industries Inc.
AEL,Altron Ltd.
AEL,AMPLITUDE FPO [AEL]
AEL,Asutosh Enterprises Ltd.
AEL,AMPLITUDE FPO [AEL]
AELIS,Aelis Farma S.A.S.
AELIY,Anadolu Hayat Emeklilik A.S. Unsponsored ADR
AELT,AEL Textile Ltd
AELTF,Adacel Technologies Ltd.
AEM,Agnico Eagle Mines Limited
AEM,Agnico Eagle Mines Limited
AEM,Alter Ego Media S.A.
AEM,Agnico Eagle Mines Ltd. CEDAR
AEMC,Alaska Energy Metals Corp.
AEMD,Agnico Eagle Mines Ltd. CEDAR
AEMD,Aethlon Medical Inc.
AEMFF,AEM Holdings Ltd.
AEMLF,Aurora Energy Metals Ltd
AEMMF,A2A S.p.A.
AEMMY,A2A S.p.A.
AEMN,Agnico Eagle Mines Limited
AENA,"Aena S.M.E., S.A."
AENA,"Aena S.M.E., S.A."
AENF,Aegon N.V.
AENG,Advanced Engine Technologies Inc.
AENT,Alliance Entertainment Holding Corp.
AENTW,Alliance Entertainment Holding Corporation
AEO,Aeorema Communications Group plc
AEO,Atmos Energy Corp.
AEO,Atmos Energy Corp.
AEO,Atmos Energy Corp.
AEO,Atmos Energy Corp.
AEO,American Eagle Outfitters Inc.
AEO,Atmos Energy Corp.
AEO,Atmos Energy Corp.
AEOJF,"Aeon Financial Service Co., Ltd."
AEON,Aeon Biopharma Inc.
AEONTS,Aeon Thana Sinsap (Thailand) Public Company Limited
AEONXDIGI,Aeonx Digital Technology Ltd.
AEORF,AEON REIT INVT CORP
AEOXF,Automatic Data Processing Inc.
AEP,"American Electric Power Company, Inc."
AEP,"American Electric Power Company, Inc."
AEP,Anglo-Eastern Plantations Plc
AEP,Anglo-Eastern Plantations Plc
AEP,"American Electric Power Company, Inc."
AEP,Atlas Engineered Products Ltd.
AEP,"American Electric Power Company, Inc."
AEP,"American Electric Power Co., Inc."
AEP,"American Electric Power Company, Inc."
AEP,"American Electric Power Company, Inc."
AEPC,"American Electric Power Company, Inc."
AEPL,Artemis Electricals and Projects Limited
AEPLF,Anglo-Eastern Plantations Plc
AEPT,American Energy Partners Inc.
AEQ,Aequus Pharmaceuticals Inc.
AEQ,Aequus Pharmaceuticals Inc.
AER,Aercap Holdings N.V.
AER,Aeeris Limited
AER,Aeeris Ltd.
AERG,Applied Energetics Inc.
AERGP,"Applied Energetics, Inc."
AERI,Aquila European Renewables Income Fund plc
AERN,Aer Energy Resources Inc.
AERO,Svenska Aerogel Holding AB
AERO,Aero Energy Ltd.
AERO,Montana Aerospace AG
AEROFLEX,Aeroflex Industries Ltd.
AEROFLEX,Aeroflex Industries Ltd.
AEROMEX,"Grupo Aeroméxico, S.A.B. de C.V."
AERPACE,Aerpace Industries Ltd.
AERS,Aquila European Renewables Income Fund plc
AERS,Aerius Inc.
AERT,Aeries Technology Inc.
AERTW,Aeries Technology Inc.
AES,AES Corp.
AES,AES Corp.
AES,AES Corp.
AES,AES Corp.
AES,AES Corp.
AES,AES Corporation
AES,AES Corp.
AESANDES,AES Andes S.A.
AESI,Atlas Energy Solutions Inc.
AESO,Atlantic Energy Solutions Inc.
AET,Afentra plc
AETH,Aether Global Innovations Co.
AETHER,Aether Industries Ltd.
AETHER,Aether Industries Ltd.
AETHF,Aether Global Innovations Corp.
AETLF,Aeris Environmental Ltd
AETUF,ARC Resources Ltd.
AEU,Prysmian S.p.A.
AEU,Prysmian S.p.A.
AEU,Prysmian S.p.A.
AEU,Prysmian S.p.A.
AEU,Prysmian S.p.A.
AEU,Prysmian S.p.A.
AEV,Aboitiz Equity Ventures Inc.
AEV,Avenira Limited
AEV,Avenira Ltd.
AEVA,Aeva Technologies Inc.
AEVAW,InterPrivate Acquisition Corp. Warrant
AEVS,Aevis Victoria SA
AEWU,AEW UK REIT plc
AEX,Aminex Plc
AEXAF,Atos SE
AEXAY,Atos SE ADR
AEXFF,Aminex Plc
AEY,"ADDvantage Technologies Group, Inc."
AEY,Mega Matrix Corp
AEYE,AudioEye Inc.
AEZ,Mercer International Inc.
AEZ,Mercer International Inc.
AEZ,Mercer International Inc.
AEZ,Mercer International Inc.
AEZ,Mercer International Inc.
AEZS,Aeterna Zentaris Inc.
AF,Air France-KLM
AF,Aira Factoring Public Company Limited
AFA,ASF GROUP FPO [AFA]
AFA,Asf Group Ltd.
AFAGR,Afarak Group SE
AFAJ,AFKLM3.875%01JUL26
AFAR,Aura FAT Projects Acquisition Corp
AFARU,Aura FAT Projects Acquisition Corp
AFBI,Affinity Bancshares Inc.
AFBOF,African Rainbow Minerals Ltd.
AFC,Asia Fiber Public Co. Ltd.
AFC,Akcept Finance S.A.
AFC,Afc Energy Plc
AFCG,Advanced Flower Capital Inc.
AFCL,Amcor Financial Corp.
AFCOM,Afcom Holdings Ltd.
AFCONS,Afcons Infrastructure Ltd.
AFCONS,Afcons Infrastructure Ltd.
AFDG,African Discovery Group Inc.
AFE,AECI Ltd.
AFE,Africa Energy Corp.
AFEL,AF Enterprises Ltd.
AFEP,AECI Limited Preferred Stock 5.5% Perpetual
AFF,Affinity Metals Corp.
AFFL,Affiliated Resources Corp
AFFLE,Affle India Ltd.
AFFLE,Affle India Ltd.
AFFN,Affinity Networks Inc.
AFFORDABLE,Affordable Robotic & Automation Ltd.
AFFORDABLE,Affordable Robotic & Automation Ltd.
AFFS,AmTrust Financial Services Preferred Stock 7.25%
AFFT,"AmTrust Financial Services, Inc. 7.50% Preferred Stock"
AFFU,Affluence Corp.
AFFY,Affymax Inc.
AFG,Af Gruppen ASA
AFG,American Eagle Outfitters Inc.
AFG,Australian Finance Group Limited
AFG,American Financial Group Inc.
AFG,American Eagle Outfitters Inc.
AFG,Af Gruppen ASA
AFG,Australian Finance Group Ltd.
AFG,American Eagle Outfitters Inc.
AFGB,American Financial Group Preferred Stock 5.875% Series
AFGC,American Financial Group Preferred Stock 5.125% Due 12/15/2059
AFGD,American Financial Group 5.625% Preferred Stock
AFGE,American Financial Group Preferred Stock 4.5%
AFGO,AF Gruppen ASA
AFGO,Af Gruppen ASA
AFGVF,Agfa-Gevaert NV
AFGVY,Agfa-Gevaert N.V.
AFGYF,Afc Energy Plc
AFGZF,Amadeus FiRe AG
AFH,Alexander Forbes Group Holdings Ltd.
AFHL,Afcon Holdings Ltd.
AFI,Australian Foundation Investment Company Ltd.
AFI,Affinor Growers Inc.
AFI,Australian Foundation Investment Company Limited
AFIB,Acutus Medical Inc.
AFIIQ,Armstrong Flooring Inc
AFIL,Akme Fintrade India Ltd.
AFIL,Akme Fintrade India Ltd.
AFIPA,Amfi Corp.
AFISH,Arctic Fish Holding AS
AFIX,Allspring Exchange-Traded Funds
AFJK,"Aimei Health Technology Co., Ltd."
AFJKR,"Aimei Health Technology Co., Ltd."
AFJKU,"Aimei Health Technology Co., Ltd."
AFK,Arendals Fossekompani ASA
AFK,Arendals Fossekompani ASA
AFKS,Sistema PJSFC
AFL,Aflac Inc.
AFL,Aflac Inc.
AFL,Aflac Inc.
AFL,Aflac Inc.
AFL,Aflac Inc.
AFL,Aflac Inc.
AFL,Aflac Inc.
AFL,Aflac Inc.
AFL,Aflac Inc.
AFL,AF Legal Group Limited
AFL,AF Legal Group Ltd.
AFL,Aflac Inc.
AFLT,Aeroflot Russian Airlines PJSC
AFLYY,Air France-KLM S.A. ADR
AFM,Alphamin Resources Corp
AFMBS,Affluent Medical S.A.
AFMD,Affimed N.V.
AFME,Affluent Medical S.A.
AFMJF,Alphamin Resources Corporation
AFN,Ag Growth International Inc.
AFN,Advfn Plc
AFNIC,Al Fujairah National Insurance Co.
AFNL,Amfin Financial Corp
AFP,AFT PHARM FPO NZX [AFP]
AFP,Aluflexpack AG
AFP,African Pioneer Plc
AFP,AFT Pharmaceuticals Ltd.
AFPCAPITAL,Afp Capital S.A.
AFPE,Aluflexpack AG
AFPR,Afi Properties Ltd.
AFPW,Alumifuel Power Corporation
AFR,Air France-KLM
AFR,Afr Nuventure Resources Inc.
AFR,African Energy Resources Limited
AFRAF,Air France-KLM
AFRE,Africa Israel Residences Ltd.
AFRI,Forafric Global PLC
AFRIW,Forafric Global PLC Warrant
AFRM,Affirm Holdings Inc.
AFRM,Affirm Holdings Inc.
AFRMF,Alphaform AG
AFRN,Amundi Euro Floating Rate Corporate Bond Fund
AFRY,Afry AB
AFS,Access Financial Services Ltd.
